SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
WS-5325H  D04UK,WIRELESS SET,,,,,RG Jones,,,,,,236.25,,236.25,,,
WS-5325H  G01UK,WIRELESS SET,,,,,RG Jones,,,,,,236.25,,236.25,,,
WS-5325M  D04UK,WIRELESS SET,,,,,RG Jones,,,,,,215.25,,215.25,,,
WS-5325M  G01UK,WIRELESS SET,,,,,RG Jones,,,,,,215.25,,215.25,,,
WS-5325U  D04UK,WIRELESS SET,,,,,RG Jones,,,,,,233.63,,233.63,,,
WS-5325U  G01UK,WIRELESS SET,,,,,RG Jones,,,,,,233.63,,233.63,,,
WT-3800   D06UK,WIRELESS TUNER,,,,,RG Jones,,,,,,127.1,,127.1,,,
WT-3810   D02UK,WIRELESS TUNER,,,,,RG Jones,,,,,,102.37,,102.37,,,
WT-3810   D06UK,WIRELESS TUNER,,,,,RG Jones,,,,,,102.37,,102.37,,,
WT-5100   D04,PORTABLE RECEIVER,,,,,RG Jones,,,,,,124.43,,124.43,,,
WT-5100   G01,PORTABLE RECEIVER,,,,,RG Jones,,,,,,124.43,,124.43,,,
WT-5800   D02UK,WIRELESS TUNER,,,,,RG Jones,,,,,,183.23,,183.23,,,
WT-5800   D04UK,WIRELESS TUNER,,,,,RG Jones,,,,,,196.88,,196.88,,,
WT-5800   G01UK,WIRELESS TUNER,,,,,RG Jones,,,,,,196.88,,196.88,,,
WT-5805   D02UK,WIRELESS TUNER,,,,,RG Jones,,,,,,141.23,,141.23,,,
WT-5805   D04UK,WIRELESS TUNER,,,,,RG Jones,,,,,,165.38,,165.38,,,
WT-5805   G01UK,WIRELESS TUNER,,,,,RG Jones,,,,,,165.38,,165.38,,,
WT-5810   D01ER,WIRELESS TUNER,,,,,RG Jones,,,,,,104.48,,104.48,,,
WT-5810   D02UK,WIRELESS TUNER,,,,,RG Jones,,,,,,104.48,,104.48,,,
WT-5810   D04UK,WIRELESS TUNER,,,,,RG Jones,,,,,,131.25,,131.25,,,
WT-5810   G01UK,WIRELESS TUNER,,,,,RG Jones,,,,,,131.25,,131.25,,,
WT-D5800    GG1D00,DIGITAL WIRELESS RECEIVER,,,,,RG Jones,,,,,,312.38,,312.38,,,
WTU-3800  D06,WIRELESS TUNER UNIT,,,,,RG Jones,,,,,,68.02,,68.02,,,
WTU-4800  D04,WIRELESS TUNER UNIT,,,,,RG Jones,,,,,,102.38,,102.38,,,
WTU-4800  G01,WIRELESS TUNER UNIT,,,,,RG Jones,,,,,,102.38,,102.38,,,
WTU-M9800-EBWG1D00,WIRELESS TUNER UNIT,,,,,RG Jones,,,,,,154.88,,154.88,,,
YA-1000A,FDC UNIT,,,,,RG Jones,,,,,,40.6,,40.6,,,
YA-1000A       A00,FDC UNIT,,,,,RG Jones,,,,,,40.6,,40.6,,,
YA-8,CONNECTION CABLE,,,,,RG Jones,,,,,,14.06,,14.06,,,
YA-920,VOLUME KNOB COVER,,,,,RG Jones,,,,,,0.53,,0.53,,,
YB-121B,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,49.96,,49.96,,,
YC-150,BACK BOX,,,,,RG Jones,,,,,,9.6,,9.6,,,
YC-150E,BACK BOX,,,,,RG Jones,,,,,,8.33,,8.33,,,
YC-241,BACK BOX FOR YC-240M/S,,,,,RG Jones,,,,,,21.0,,21.0,,,
YC-251,WALL-MOUNT BOX,,,,,RG Jones,,,,,,63.0,,63.0,,,
YC-280,WALL MOUNT BRACKET,,,,,RG Jones,,,,,,10.5,,10.5,,,
YC-290,WALL MOUNT BRACKET,,,,,RG Jones,,,,,,9.0,,9.0,,,
YC-302,2U METAL BACK BOX,,,,,RG Jones,,,,,,9.0,,9.0,,,
YC-400      Q,4 GANG FLUSH-MOUNT BOX,,,,,RG Jones,,,,,,30.0,,30.0,,,
YC-801,FLUSH-MOUNT BOX,,,,,RG Jones,,,,,,12.0,,12.0,,,
YC-802,WALL-MOUNT BOX,,,,,RG Jones,,,,,,21.6,,21.6,,,
YC-822,INDOOR WALL-MOUNT BOX,,,,,RG Jones,,,,,,34.2,,34.2,,,
YC-823,OUTDOOR WALL-MOUNT BOX,,,,,RG Jones,,,,,,58.2,,58.2,,,
YC-823         A00,OUTDOOR WALL-MOUNT BOX,,,,,RG Jones,,,,,,58.2,,58.2,,,
YC-841,BACK BOX,,,,,RG Jones,,,,,,77.4,,77.4,,,
YC-850,INTERFACE UNIT BRACKET,,,,,RG Jones,,,,,,45.0,,45.0,,,
YF-120B,FREE BOX,,,,,RG Jones,,,,,,54.34,,54.34,,,
YJ-120B,JOINT METAL PLATE,,,,,RG Jones,,,,,,23.74,,23.74,,,
YM-003B,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,8.75,,8.75,,,
YM-003LB,RACK MOUNTING BRACKET,,,,,RG Jones,,,,,,13.74,,13.74,,,
YP-E5000,ASSIST EARPHONE,,,,,RG Jones,,,,,,24.15,,24.15,,,
YP-M101,TIEPIN TYPE MICROPHONE,,,,,RG Jones,,,,,,29.4,,29.4,,,
YP-M301,HEADSET TYPE MICROPHONE,,,,,RG Jones,,,,,,102.38,,102.38,,,
YP-M301        100,HEADSET TYPE MICROPHONE,,,,,RG Jones,,,,,,102.38,,102.38,,,
YP-M5000E-EB   QO,EARSET MIC W/5000-SERIES TYPE PLUG,,,,,RG Jones,,,,,,63.0,,63.0,,,
YP-M5000H-EB   QO,HEADSET MIC W/5000-SERIES TYPE PLUG,,,,,RG Jones,,,,,,63.0,,63.0,,,
YP-M5300,UNIDIRECTIONAL LAVALIER MICROPHONE,,,,,RG Jones,,,,,,44.63,,44.63,,,
YP-M5310,OMNIDIRECTIONAL LAVALIER MICROPHONE,,,,,RG Jones,,,,,,22.31,,22.31,,,
YP-MS4E-EB     QO,EARSET MIC W/S4-SERIES PLUG,,,,,RG Jones,,,,,,52.5,,52.5,,,
YP-MS4H-EB     QO,HEADSET MIC W/S4-SERIES PLUG,,,,,RG Jones,,,,,,49.88,,49.88,,,
YP-MS5HCX-EB   QO,CONDENSER MICROPHONE CAPSUL,,,,,RG Jones,,,,,,57.75,,57.75,,,
YP-MS5HDX-EB   QO,DYNAMIC MICROPHONE CAPSUL,,,,,RG Jones,,,,,,52.5,,52.5,,,
YR-1005,CONNECTING CABLE,,,,,RG Jones,,,,,,5.0,,5.0,,,
YR-1010,CONNECTING CABLE,,,,,RG Jones,,,,,,6.25,,6.25,,,
YR-770-10M,EXTENSION CORD 10M,,,,,RG Jones,,,,,,46.73,,46.73,,,
YR-770-2M,EXTENSION CORD 2M,,,,,RG Jones,,,,,,26.78,,26.78,,,
YR-780-10M,EXTENSION CORD,,,,,RG Jones,,,,,,62.48,,62.48,,,
YR-780-2M,EXTENSION CORD,,,,,RG Jones,,,,,,39.38,,39.38,,,
YR-NF5S        D00,5M EXTENSION CABLE,,,,,RG Jones,,,,,,15.75,,15.75,,,
YS-11A,WALL MOUNTING BOX,,,,,RG Jones,,,,,,1.87,,1.87,,,
YS-13A,WALL-MOUNT BOX,,,,,RG Jones,,,,,,21.0,,21.0,,,
YS-150WP,SPEAKER HOLDER,,,,,RG Jones,,,,,,18.56,,18.56,,,
YS-301,BRACKET FOR METAL COLUMN,,,,,RG Jones,,,,,,18.12,,18.12,,,
YS-60B,SPEAKER MOUNT BRACKET,,,,,RG Jones,,,,,,17.06,,17.06,,,
YW-1022   Y,RF DISTRIBUTER,,,,,RG Jones,,,,,,60.38,,60.38,,,
YW-1024   Y,RF DISTRIBUTER,,,,,RG Jones,,,,,,91.88,,91.88,,,
YW-3500,WALL MOUNT ANTENNA,,,,,RG Jones,,,,,,33.67,,33.67,,,
YW-4500,WALL MOUNT ANTENNA,,,,,RG Jones,,,,,,51.98,,51.98,,,
ZM-104A,IMPEDANCE METER,,,,,RG Jones,,,,,,154.88,,154.88,,,
ZM-9001,ZONE MANAGER,,,,,RG Jones,,,,,,26.25,,26.25,,,
ZM-9002,ZONE MANAGER,,,,,RG Jones,,,,,,26.25,,26.25,,,
ZM-9002        B00,ZONE MANAGER,,,,,RG Jones,,,,,,26.25,,26.25,,,
ZM-9003,ZONE MANAGER,,,,,RG Jones,,,,,,36.75,,36.75,,,
ZM-9011,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,131.25,,131.25,,,
ZM-9011        B00,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,131.25,,131.25,,,
ZM-9012,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,125.48,,125.48,,,
ZM-9012        B00,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,131.25,,131.25,,,
ZM-9013,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,136.5,,136.5,,,
ZM-9013        B00,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,136.5,,136.5,,,
ZM-9014,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,136.5,,136.5,,,
ZM-9014        B00,REMOTE CONTROL PANEL,,,,,RG Jones,,,,,,136.5,,136.5,,,
ZP-001T,9000 SERIES PLUG-IN MODULE,,,,,RG Jones,,,,,,73.5,,73.5,,,
ZP-001T        B00,9000 SERIES PLUG-IN MODULE,,,,,RG Jones,,,,,,73.5,,73.5,,,
ZZ-5G-ROUT-EXT QO,External 5G Router c/w Sim Card Slot,,,,,RG Jones,,,,,,460.0,,460.0,,,
ZZ-5G-ROUT-INT QO,Internal 5G Router c/w Sim Card Slot,,,,,RG Jones,,,,,,650.0,,650.0,,,
ZZ-COM-0.5DAY  QO,TOA Commissioning works 1/2 Day Rate,,,,,RG Jones,,,,,,350.0,,350.0,,,
ZZ-COM-1DAY    QO,TOA Commissioning works Day Rate,,,,,RG Jones,,,,,,650.0,,650.0,,,
ZZ-COM-OUTHR   QO,"TOA Commissioning works, Out of Hours",,,,,RG Jones,,,,,,1300.0,,1300.0,,,
ZZ-COM-PRE     QO,Pre-Commissioning works 3rd Party,,,,,RG Jones,,,,,,500.0,,500.0,,,
ZZ-FIBRESWITCH QO,Fibre Switch,,,,,RG Jones,,,,,,650.0,,650.0,,,
ZZ-MAINT-1DAY  QO,"TOA Maintenance works, Day Rate",,,,,RG Jones,,,,,,650.0,,650.0,,,
ZZ-MAINT-OUTHR QO,"TOA Maintenance works, Out of Hours",,,,,RG Jones,,,,,,1300.0,,1300.0,,,
ZZ-MESSAGE     QO,Message Recording,,,,,RG Jones,,,,,,60.0,,60.0,,,
ZZ-ONLINE-FAULTQO,"Online Fault Diagnostics, per hour",,,,,RG Jones,,,,,,50.0,,50.0,,,
ZZ-ONLINE-PRO  QO,"Online Programming, per half day",,,,,RG Jones,,,,,,150.0,,150.0,,,
ZZ-PAINTING    QO,Speaker Painting,,,,,RG Jones,,,,,,1.0,,1.0,,,
ZZ-PROGRAMMING QO,"System Program Writing, per day",,,,,RG Jones,,,,,,400.0,,400.0,,,
ZZ-REMOTE-L1Y  QO,Annual Remote Licence for AI-300MU,,,,,RG Jones,,,,,,650.0,,650.0,,,
